id,heroId,name,nextQua,nextName,mark,advLvl,value,maxValue,show,qua,level,apt,jobType,sexTyp,tagTyp,atkTyp,hp,atk,pdd,mdd,hit,miss,criPrb,criRes,criCoe,coeRes,ctrPrb,atkID,a_sklID,p1_sklID,p2_sklID,p3_sklID,d_sklID,mat1Id,amount1,mat2Id,amount2,mat3Id,amount3,costCoin,speed
4100304,41003,卢俊义,2,卢俊义+1,0,4,0,3,蓝色品质解锁技能|64003,2,9,15,2,1,2,1,836,155,31,31,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,-1,-1,-1,72111,2,72211,2,72311,2,606,8
4100305,41003,卢俊义,2,卢俊义+1,0,5,1,3,蓝色品质解锁技能|64003,2,9,15,2,1,2,1,1080,200,40,40,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,-1,-1,-1,72111,2,72211,2,72311,2,676,10
4100306,41003,卢俊义,2,卢俊义+1,0,6,2,3,蓝色品质解锁技能|64003,2,11,15,2,1,2,1,1324,245,48,48,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,-1,-1,-1,72111,2,72211,2,72311,2,722,12
4100307,41003,卢俊义+1,3,卢俊义,1,7,0,3,蓝色品质解锁技能|64003,2,14,15,2,1,2,1,1602,297,59,59,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,-1,-1,-1,72114,2,72214,2,72314,2,886,14
4100308,41003,卢俊义+1,3,卢俊义,1,8,1,3,蓝色品质解锁技能|64003,2,14,15,2,1,2,1,1881,348,69,69,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,-1,-1,-1,72114,2,72214,2,72314,2,1072,16
4100309,41003,卢俊义+1,3,卢俊义,1,9,2,3,蓝色品质解锁技能|64003,2,19,15,2,1,2,1,2160,400,79,79,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,-1,-1,-1,72114,2,72214,2,72314,2,1281,18
4100310,41003,卢俊义,3,卢俊义+1,0,10,0,3,紫色品质解锁技能|65003,3,21,15,2,1,2,1,2996,555,109,109,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,-1,-1,72121,3,72221,3,72321,3,1514,20
4100311,41003,卢俊义,3,卢俊义+1,0,11,1,3,紫色品质解锁技能|65003,3,21,15,2,1,2,1,3309,613,120,120,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,-1,-1,72121,3,72221,3,72321,3,2661,22
4100312,41003,卢俊义,3,卢俊义+1,0,12,2,3,紫色品质解锁技能|65003,3,21,15,2,1,2,1,3622,671,132,132,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,-1,-1,72121,3,72221,3,72321,3,3877,24
4100313,41003,卢俊义+1,3,卢俊义+2,1,13,0,3,紫色品质解锁技能|65003,3,28,15,2,1,2,1,3971,735,144,144,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,-1,-1,72124,5,72224,5,72324,5,4273,26
4100314,41003,卢俊义+1,3,卢俊义+2,1,14,1,3,紫色品质解锁技能|65003,3,28,15,2,1,2,1,4319,799,157,157,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,-1,-1,72124,5,72224,5,72324,5,4692,28
4100315,41003,卢俊义+1,3,卢俊义+2,1,15,2,3,紫色品质解锁技能|65003,3,28,15,2,1,2,1,4667,864,170,170,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,-1,-1,72124,5,72224,5,72324,5,5204,30
4100316,41003,卢俊义+2,4,卢俊义,2,16,0,3,紫色品质解锁技能|65003,3,34,15,2,1,2,1,5050,935,183,183,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,-1,-1,72127,8,72227,8,72327,8,6136,32
4100317,41003,卢俊义+2,4,卢俊义,2,17,1,3,紫色品质解锁技能|65003,3,34,15,2,1,2,1,5433,1006,197,197,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,-1,-1,72127,8,72227,8,72327,8,8581,34
4100318,41003,卢俊义+2,4,卢俊义,2,18,2,3,紫色品质解锁技能|65003,3,34,15,2,1,2,1,5816,1077,211,211,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,-1,-1,72127,8,72227,8,72327,8,11353,36
4100319,41003,卢俊义,4,卢俊义+1,0,19,0,3,橙色品质强化技能|64103,4,39,15,2,1,2,1,7488,1386,272,272,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,65003,-1,72131,14,72231,14,72331,14,14450,38
4100320,41003,卢俊义,4,卢俊义+1,0,20,1,3,橙色品质强化技能|64103,4,39,15,2,1,2,1,8115,1502,294,294,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,65003,-1,72131,14,72231,14,72331,14,17851,40
4100321,41003,卢俊义,4,卢俊义+1,0,21,2,3,橙色品质强化技能|64103,4,39,15,2,1,2,1,8742,1618,317,317,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,65003,-1,72131,16,72231,16,72331,16,22089,42
4100322,41003,卢俊义+1,4,卢俊义+2,1,22,0,3,橙色品质强化技能|64103,4,44,15,2,1,2,1,9438,1747,342,342,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,65003,-1,72134,16,72234,16,72334,16,28075,44
4100323,41003,卢俊义+1,4,卢俊义+2,1,23,1,3,橙色品质强化技能|64103,4,44,15,2,1,2,1,10135,1875,368,368,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,65003,-1,72134,16,72234,16,72334,16,34573,46
4100324,41003,卢俊义+1,4,卢俊义+2,1,24,2,3,橙色品质强化技能|64103,4,44,15,2,1,2,1,10831,2004,393,393,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,65003,-1,72134,18,72234,18,72334,18,41606,48
4100325,41003,卢俊义+2,5,卢俊义,2,25,0,3,橙色品质强化技能|64103,4,49,15,2,1,2,1,11598,2146,421,421,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,65003,-1,72137,18,72237,18,72337,18,49199,50
4100326,41003,卢俊义+2,5,卢俊义,2,26,1,3,橙色品质强化技能|64103,4,49,15,2,1,2,1,12364,2288,448,448,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,65003,-1,72137,18,72237,18,72337,18,58165,52
4100327,41003,卢俊义+2,5,卢俊义,2,27,2,3,橙色品质强化技能|64103,4,54,15,2,1,2,1,13130,2430,476,476,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64003,65003,-1,72137,35,72237,35,72337,35,69810,54
4100328,41003,卢俊义,5,卢俊义+1,0,28,0,3,红色品质强化技能|64203,5,59,15,2,1,2,1,14627,2707,530,530,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72141,70,72241,70,72341,70,82224,56
4100329,41003,卢俊义,5,卢俊义+1,0,29,1,3,红色品质强化技能|64203,5,59,15,2,1,2,1,15463,2861,561,561,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72141,70,72241,70,72341,70,95545,58
4100330,41003,卢俊义,5,卢俊义+1,0,30,2,3,红色品质强化技能|64203,5,59,15,2,1,2,1,16299,3016,591,591,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72141,75,72241,75,72341,75,109799,60
4100331,41003,卢俊义+1,5,卢俊义+2,1,31,0,3,红色品质强化技能|64203,5,64,15,2,1,2,1,17205,3183,624,624,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72144,75,72244,75,72344,75,126008,62
4100332,41003,卢俊义+1,5,卢俊义+2,1,32,1,3,红色品质强化技能|64203,5,64,15,2,1,2,1,18110,3351,657,657,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72144,75,72244,75,72344,75,146107,64
4100333,41003,卢俊义+1,5,卢俊义+2,1,33,2,3,红色品质强化技能|64203,5,64,15,2,1,2,1,19015,3519,689,689,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72144,82,72244,82,72344,82,167348,66
4100334,41003,卢俊义+2,5,卢俊义+3,2,34,0,3,红色品质强化技能|64203,5,69,15,2,1,2,1,19991,3699,725,725,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72147,82,72247,82,72347,82,189892,68
4100335,41003,卢俊义+2,5,卢俊义+3,2,35,1,3,红色品质强化技能|64203,5,69,15,2,1,2,1,20966,3879,760,760,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72147,82,72247,82,72347,82,213788,70
4100336,41003,卢俊义+2,5,卢俊义+3,2,36,2,3,红色品质强化技能|64203,5,69,15,2,1,2,1,21941,4060,795,795,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72147,88,72247,88,72347,88,241107,72
4100337,41003,卢俊义+3,6,卢俊义,3,37,0,4,红色品质强化技能|64203,5,74,15,2,1,2,1,22986,4253,833,833,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72150,88,72250,88,72350,88,276460,74
4100338,41003,卢俊义+3,6,卢俊义,3,38,1,4,红色品质强化技能|64203,5,74,15,2,1,2,1,24030,4446,871,871,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72150,88,72250,88,72350,88,313794,76
4100339,41003,卢俊义+3,6,卢俊义,3,39,2,4,红色品质强化技能|64203,5,74,15,2,1,2,1,25075,4640,909,909,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72150,88,72250,88,72350,88,353107,78
4100340,41003,卢俊义+3,6,卢俊义,3,40,3,4,红色品质强化技能|64203,5,79,15,2,1,2,1,26120,4833,947,947,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64103,65003,-1,72150,146,72250,146,72350,146,394447,80
4100341,41003,卢俊义,6,卢俊义,0,41,-1,-1,已觉醒至最高品质,6,79,15,2,1,2,1,27861,5155,1010,1010,1,0.04,0.11,0,1.35,0,0.05,61003,62003,63003,64203,65003,-1,-1,-1,-1,-1,-1,-1,-1,82
4100401,41004,林冲,2,林冲,0,1,0,3,绿色品质解锁技能|63004,1,4,15,2,0,3,1,0,0,0,0,1,0.04,0.11,0,1.35,0,0.05,61004,62004,-1,-1,-1,-1,72101,1,72201,1,72301,1,210,2
4100402,41004,林冲,2,林冲,0,2,1,3,绿色品质解锁技能|63004,1,4,15,2,0,3,1,202,38,8,8,1,0.04,0.11,0,1.35,0,0.05,61004,62004,-1,-1,-1,-1,72101,1,72201,1,72301,1,466,4
4100403,41004,林冲,2,林冲,0,3,2,3,绿色品质解锁技能|63004,1,4,15,2,0,3,1,404,76,15,15,1,0.04,0.11,0,1.35,0,0.05,61004,62004,-1,-1,-1,-1,72101,1,72201,1,72301,1,536,6
4100404,41004,林冲,2,林冲+1,0,4,0,3,蓝色品质解锁技能|64004,2,9,15,2,0,3,1,807,152,30,30,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,-1,-1,-1,72111,2,72211,2,72311,2,606,8
4100405,41004,林冲,2,林冲+1,0,5,1,3,蓝色品质解锁技能|64004,2,9,15,2,0,3,1,1042,196,38,38,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,-1,-1,-1,72111,2,72211,2,72311,2,676,10
4100406,41004,林冲,2,林冲+1,0,6,2,3,蓝色品质解锁技能|64004,2,11,15,2,0,3,1,1278,240,47,47,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,-1,-1,-1,72111,2,72211,2,72311,2,722,12
4100407,41004,林冲+1,3,林冲,1,7,0,3,蓝色品质解锁技能|64004,2,14,15,2,0,3,1,1547,290,57,57,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,-1,-1,-1,72114,2,72214,2,72314,2,886,14
4100408,41004,林冲+1,3,林冲,1,8,1,3,蓝色品质解锁技能|64004,2,14,15,2,0,3,1,1815,341,66,66,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,-1,-1,-1,72114,2,72214,2,72314,2,1072,16
4100409,41004,林冲+1,3,林冲,1,9,2,3,蓝色品质解锁技能|64004,2,19,15,2,0,3,1,2084,391,76,76,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,-1,-1,-1,72114,2,72214,2,72314,2,1281,18
4100410,41004,林冲,3,林冲+1,0,10,0,3,紫色品质解锁技能|65004,3,21,15,2,0,3,1,2891,542,105,105,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,-1,-1,72121,3,72221,3,72321,3,1514,20
4100411,41004,林冲,3,林冲+1,0,11,1,3,紫色品质解锁技能|65004,3,21,15,2,0,3,1,3193,599,116,116,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,-1,-1,72121,3,72221,3,72321,3,2661,22
4100412,41004,林冲,3,林冲+1,0,12,2,3,紫色品质解锁技能|65004,3,21,15,2,0,3,1,3496,655,127,127,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,-1,-1,72121,3,72221,3,72321,3,3877,24
4100413,41004,林冲+1,3,林冲+2,1,13,0,3,紫色品质解锁技能|65004,3,28,15,2,0,3,1,3832,718,140,140,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,-1,-1,72124,5,72224,5,72324,5,4273,26
4100414,41004,林冲+1,3,林冲+2,1,14,1,3,紫色品质解锁技能|65004,3,28,15,2,0,3,1,4168,781,152,152,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,-1,-1,72124,5,72224,5,72324,5,4692,28
4100415,41004,林冲+1,3,林冲+2,1,15,2,3,紫色品质解锁技能|65004,3,28,15,2,0,3,1,4504,844,164,164,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,-1,-1,72124,5,72224,5,72324,5,5204,30
4100416,41004,林冲+2,4,林冲,2,16,0,3,紫色品质解锁技能|65004,3,34,15,2,0,3,1,4874,914,177,177,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,-1,-1,72127,8,72227,8,72327,8,6136,32
4100417,41004,林冲+2,4,林冲,2,17,1,3,紫色品质解锁技能|65004,3,34,15,2,0,3,1,5244,983,191,191,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,-1,-1,72127,8,72227,8,72327,8,8581,34
4100418,41004,林冲+2,4,林冲,2,18,2,3,紫色品质解锁技能|65004,3,34,15,2,0,3,1,5613,1052,204,204,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,-1,-1,72127,8,72227,8,72327,8,11353,36
4100419,41004,林冲,4,林冲+1,0,19,0,3,橙色品质强化技能|64104,4,39,15,2,0,3,1,7227,1354,263,263,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,65004,-1,72131,14,72231,14,72331,14,14450,38
4100420,41004,林冲,4,林冲+1,0,20,1,3,橙色品质强化技能|64104,4,39,15,2,0,3,1,7831,1468,285,285,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,65004,-1,72131,14,72231,14,72331,14,17851,40
4100421,41004,林冲,4,林冲+1,0,21,2,3,橙色品质强化技能|64104,4,39,15,2,0,3,1,8436,1581,307,307,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,65004,-1,72131,16,72231,16,72331,16,22089,42
4100422,41004,林冲+1,4,林冲+2,1,22,0,3,橙色品质强化技能|64104,4,44,15,2,0,3,1,9109,1707,331,331,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,65004,-1,72134,16,72234,16,72334,16,28075,44
4100423,41004,林冲+1,4,林冲+2,1,23,1,3,橙色品质强化技能|64104,4,44,15,2,0,3,1,9781,1833,356,356,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,65004,-1,72134,16,72234,16,72334,16,34573,46
4100424,41004,林冲+1,4,林冲+2,1,24,2,3,橙色品质强化技能|64104,4,44,15,2,0,3,1,10453,1959,380,380,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,65004,-1,72134,18,72234,18,72334,18,41606,48
4100425,41004,林冲+2,5,林冲,2,25,0,3,橙色品质强化技能|64104,4,49,15,2,0,3,1,11192,2097,407,407,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,65004,-1,72137,18,72237,18,72337,18,49199,50
4100426,41004,林冲+2,5,林冲,2,26,1,3,橙色品质强化技能|64104,4,49,15,2,0,3,1,11932,2236,434,434,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,65004,-1,72137,18,72237,18,72337,18,58165,52
4100427,41004,林冲+2,5,林冲,2,27,2,3,橙色品质强化技能|64104,4,54,15,2,0,3,1,12671,2375,461,461,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64004,65004,-1,72137,35,72237,35,72337,35,69810,54
4100428,41004,林冲,5,林冲+1,0,28,0,3,红色品质强化技能|64204,5,59,15,2,0,3,1,14116,2645,513,513,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72141,70,72241,70,72341,70,82224,56
4100429,41004,林冲,5,林冲+1,0,29,1,3,红色品质强化技能|64204,5,59,15,2,0,3,1,14923,2796,542,542,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72141,70,72241,70,72341,70,95545,58
4100430,41004,林冲,5,林冲+1,0,30,2,3,红色品质强化技能|64204,5,59,15,2,0,3,1,15730,2948,572,572,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72141,75,72241,75,72341,75,109799,60
4100431,41004,林冲+1,5,林冲+2,1,31,0,3,红色品质强化技能|64204,5,64,15,2,0,3,1,16604,3111,603,603,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72144,75,72244,75,72344,75,126008,62
4100432,41004,林冲+1,5,林冲+2,1,32,1,3,红色品质强化技能|64204,5,64,15,2,0,3,1,17477,3275,635,635,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72144,75,72244,75,72344,75,146107,64
4100433,41004,林冲+1,5,林冲+2,1,33,2,3,红色品质强化技能|64204,5,64,15,2,0,3,1,18351,3439,667,667,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72144,82,72244,82,72344,82,167348,66
4100434,41004,林冲+2,5,林冲+3,2,34,0,3,红色品质强化技能|64204,5,69,15,2,0,3,1,19292,3615,701,701,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72147,82,72247,82,72347,82,189892,68
4100435,41004,林冲+2,5,林冲+3,2,35,1,3,红色品质强化技能|64204,5,69,15,2,0,3,1,20233,3791,735,735,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72147,82,72247,82,72347,82,213788,70
4100436,41004,林冲+2,5,林冲+3,2,36,2,3,红色品质强化技能|64204,5,69,15,2,0,3,1,21174,3968,769,769,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72147,88,72247,88,72347,88,241107,72
4100437,41004,林冲+3,6,林冲,3,37,0,4,红色品质强化技能|64204,5,74,15,2,0,3,1,22183,4157,806,806,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72150,88,72250,88,72350,88,276460,74
4100438,41004,林冲+3,6,林冲,3,38,1,4,红色品质强化技能|64204,5,74,15,2,0,3,1,23191,4346,842,842,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72150,88,72250,88,72350,88,313794,76
4100439,41004,林冲+3,6,林冲,3,39,2,4,红色品质强化技能|64204,5,74,15,2,0,3,1,24199,4534,879,879,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72150,88,72250,88,72350,88,353107,78
4100440,41004,林冲+3,6,林冲,3,40,3,4,红色品质强化技能|64204,5,79,15,2,0,3,1,25208,4723,916,916,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64104,65004,-1,72150,146,72250,146,72350,146,394447,80
4100441,41004,林冲,6,林冲,0,41,-1,-1,已觉醒至最高品质,6,79,15,2,0,3,1,26888,5038,977,977,1,0.04,0.11,0,1.35,0,0.05,61004,62004,63004,64204,65004,-1,-1,-1,-1,-1,-1,-1,-1,82
4100601,41006,武松,2,武松,0,1,0,3,绿色品质解锁技能|63006,1,1,13,2,0,1,1,0,0,0,0,1,0.02,0.09,0,1.25,0,0.08,61006,62006,-1,-1,-1,-1,72101,1,72201,1,72301,1,210,2
4100602,41006,武松,2,武松,0,2,1,3,绿色品质解锁技能|63006,1,1,13,2,0,1,1,177,35,7,7,1,0.02,0.09,0,1.25,0,0.08,61006,62006,-1,-1,-1,-1,72101,1,72201,1,72301,1,466,4
4100603,41006,武松,2,武松,0,3,2,3,绿色品质解锁技能|63006,1,1,13,2,0,1,1,353,70,13,13,1,0.02,0.09,0,1.25,0,0.08,61006,62006,-1,-1,-1,-1,72101,1,72201,1,72301,1,536,6
4100604,41006,武松,2,武松+1,0,4,0,3,蓝色品质解锁技能|64006,2,6,13,2,0,1,1,705,139,26,26,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,-1,-1,-1,72111,2,72211,2,72311,2,606,8
4100605,41006,武松,2,武松+1,0,5,1,3,蓝色品质解锁技能|64006,2,6,13,2,0,1,1,910,180,34,34,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,-1,-1,-1,72111,2,72211,2,72311,2,676,10
4100606,41006,武松,2,武松+1,0,6,2,3,蓝色品质解锁技能|64006,2,8,13,2,0,1,1,1116,220,41,41,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,-1,-1,-1,72111,2,72211,2,72311,2,722,12
4100607,41006,武松+1,3,武松,1,7,0,3,蓝色品质解锁技能|64006,2,11,13,2,0,1,1,1351,267,50,50,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,-1,-1,-1,72114,2,72214,2,72314,2,886,14
4100608,41006,武松+1,3,武松,1,8,1,3,蓝色品质解锁技能|64006,2,11,13,2,0,1,1,1585,313,59,59,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,-1,-1,-1,72114,2,72214,2,72314,2,1072,16
4100609,41006,武松+1,3,武松,1,9,2,3,蓝色品质解锁技能|64006,2,16,13,2,0,1,1,1820,359,67,67,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,-1,-1,-1,72114,2,72214,2,72314,2,1281,18
4100610,41006,武松,3,武松+1,0,10,0,3,紫色品质解锁技能|65006,3,18,13,2,0,1,1,2525,498,93,93,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,-1,-1,72121,3,72221,3,72321,3,1514,20
4100611,41006,武松,3,武松+1,0,11,1,3,紫色品质解锁技能|65006,3,18,13,2,0,1,1,2789,550,103,103,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,-1,-1,72121,3,72221,3,72321,3,2661,22
4100612,41006,武松,3,武松+1,0,12,2,3,紫色品质解锁技能|65006,3,18,13,2,0,1,1,3053,602,112,112,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,-1,-1,72121,3,72221,3,72321,3,3877,24
4100613,41006,武松+1,3,武松+2,1,13,0,3,紫色品质解锁技能|65006,3,25,13,2,0,1,1,3347,660,123,123,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,-1,-1,72124,5,72224,5,72324,5,4273,26
4100614,41006,武松+1,3,武松+2,1,14,1,3,紫色品质解锁技能|65006,3,25,13,2,0,1,1,3640,718,134,134,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,-1,-1,72124,5,72224,5,72324,5,4692,28
4100615,41006,武松+1,3,武松+2,1,15,2,3,紫色品质解锁技能|65006,3,25,13,2,0,1,1,3934,776,145,145,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,-1,-1,72124,5,72224,5,72324,5,5204,30
4100616,41006,武松+2,4,武松,2,16,0,3,紫色品质解锁技能|65006,3,31,13,2,0,1,1,4256,839,156,156,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,-1,-1,72127,8,72227,8,72327,8,6136,32
4100617,41006,武松+2,4,武松,2,17,1,3,紫色品质解锁技能|65006,3,31,13,2,0,1,1,4579,903,168,168,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,-1,-1,72127,8,72227,8,72327,8,8581,34
4100618,41006,武松+2,4,武松,2,18,2,3,紫色品质解锁技能|65006,3,31,13,2,0,1,1,4902,967,180,180,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,-1,-1,72127,8,72227,8,72327,8,11353,36
4100619,41006,武松,4,武松+1,0,19,0,3,橙色品质强化技能|64106,4,36,13,2,0,1,1,6311,1244,232,232,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,65006,-1,72131,14,72231,14,72331,14,14450,38
4100620,41006,武松,4,武松+1,0,20,1,3,橙色品质强化技能|64106,4,36,13,2,0,1,1,6839,1349,251,251,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,65006,-1,72131,14,72231,14,72331,14,17851,40
4100621,41006,武松,4,武松+1,0,21,2,3,橙色品质强化技能|64106,4,36,13,2,0,1,1,7368,1453,270,270,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,65006,-1,72131,16,72231,16,72331,16,22089,42
4100622,41006,武松+1,4,武松+2,1,22,0,3,橙色品质强化技能|64106,4,41,13,2,0,1,1,7955,1568,292,292,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,65006,-1,72134,16,72234,16,72334,16,28075,44
4100623,41006,武松+1,4,武松+2,1,23,1,3,橙色品质强化技能|64106,4,41,13,2,0,1,1,8542,1684,313,313,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,65006,-1,72134,16,72234,16,72334,16,34573,46
4100624,41006,武松+1,4,武松+2,1,24,2,3,橙色品质强化技能|64106,4,41,13,2,0,1,1,9129,1800,335,335,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,65006,-1,72134,18,72234,18,72334,18,41606,48
4100625,41006,武松+2,5,武松,2,25,0,3,橙色品质强化技能|64106,4,46,13,2,0,1,1,9774,1927,359,359,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,65006,-1,72137,18,72237,18,72337,18,49199,50
4100626,41006,武松+2,5,武松,2,26,1,3,橙色品质强化技能|64106,4,46,13,2,0,1,1,10420,2055,382,382,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,65006,-1,72137,18,72237,18,72337,18,58165,52
4100627,41006,武松+2,5,武松,2,27,2,3,橙色品质强化技能|64106,4,51,13,2,0,1,1,11066,2182,406,406,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64006,65006,-1,72137,35,72237,35,72337,35,69810,54
4100628,41006,武松,5,武松+1,0,28,0,3,红色品质强化技能|64206,5,56,13,2,0,1,1,12328,2431,452,452,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64106,65006,-1,72141,70,72241,70,72341,70,82224,56
4100629,41006,武松,5,武松+1,0,29,1,3,红色品质强化技能|64206,5,56,13,2,0,1,1,13032,2569,478,478,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64106,65006,-1,72141,70,72241,70,72341,70,95545,58
4100630,41006,武松,5,武松+1,0,30,2,3,红色品质强化技能|64206,5,56,13,2,0,1,1,13737,2708,504,504,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64106,65006,-1,72141,75,72241,75,72341,75,109799,60
4100631,41006,武松+1,5,武松+2,1,31,0,3,红色品质强化技能|64206,5,61,13,2,0,1,1,14500,2859,532,532,1,0.02,0.09,0,1.25,0,0.08,61006,62006,63006,64106,65006,-1,72144,75,72244,75,72344,75,126008,62
