id,id2,hero,type,level,fateHero,value,hpCoe,atkCoe,pddCoe,mddCoe,skill,dec,nextDec,name
41016207,410164100207,41016,2,3,41002,7,0,0.08,0,0,-1,"获得史进,攻击+8%",觉醒至蓝色 攻击+10%,荣辱与共
41016210,410164100210,41016,2,4,41002,10,0,0.1,0,0,-1,"获得史进,攻击+10%",觉醒至蓝色+1 攻击+12%,荣辱与共
41016213,410164100213,41016,2,5,41002,13,0,0.12,0,0,-1,"获得史进,攻击+12%",觉醒至蓝色+2 攻击+14%,荣辱与共
41016216,410164100216,41016,2,6,41002,16,0,0.14,0,0,-1,"获得史进,攻击+14%",觉醒至紫色 攻击+16%,荣辱与共
41016219,410164100219,41016,2,7,41002,19,0,0.16,0,0,-1,"获得史进,攻击+16%",觉醒至紫色+1 攻击+18%,荣辱与共
41016222,410164100222,41016,2,8,41002,22,0,0.18,0,0,-1,"获得史进,攻击+18%",觉醒至紫色+2 攻击+20%,荣辱与共
41016225,410164100225,41016,2,9,41002,25,0,0.2,0,0,-1,"获得史进,攻击+20%",觉醒至橙色 攻击+22%,荣辱与共
41016228,410164100228,41016,2,10,41002,28,0,0.22,0,0,-1,"获得史进,攻击+22%",觉醒至橙色+1 攻击+24%,荣辱与共
41016231,410164100231,41016,2,11,41002,31,0,0.24,0,0,-1,"获得史进,攻击+24%",觉醒至橙色+2 攻击+26%,荣辱与共
41016234,410164100234,41016,2,12,41002,34,0,0.26,0,0,-1,"获得史进,攻击+26%",觉醒至橙色+3 攻击+28%,荣辱与共
41016237,410164100237,41016,2,13,41002,37,0,0.28,0,0,-1,"获得史进,攻击+28%",觉醒至红色 攻击+30%,荣辱与共
41016241,410164100241,41016,2,14,41002,41,0,0.3,0,0,-1,"获得史进,攻击+30%",-1,荣辱与共
41016301,410164100801,41016,3,1,41008,1,0,0,0.05,0.04,-1,"获得李逵,防御+5%",觉醒至绿色 防御+6%,生死之交
41016304,410164100804,41016,3,2,41008,4,0,0,0.06,0.06,-1,"获得李逵,防御+6%",觉醒至绿色+1 防御+8%,生死之交
41016307,410164100807,41016,3,3,41008,7,0,0,0.08,0.08,-1,"获得李逵,防御+8%",觉醒至蓝色 防御+10%,生死之交
41016310,410164100810,41016,3,4,41008,10,0,0,0.1,0.1,-1,"获得李逵,防御+10%",觉醒至蓝色+1 防御+12%,生死之交
41016313,410164100813,41016,3,5,41008,13,0,0,0.12,0.12,-1,"获得李逵,防御+12%",觉醒至蓝色+2 防御+14%,生死之交
41016316,410164100816,41016,3,6,41008,16,0,0,0.14,0.14,-1,"获得李逵,防御+14%",觉醒至紫色 防御+16%,生死之交
41016319,410164100819,41016,3,7,41008,19,0,0,0.16,0.16,-1,"获得李逵,防御+16%",觉醒至紫色+1 防御+18%,生死之交
41016322,410164100822,41016,3,8,41008,22,0,0,0.18,0.18,-1,"获得李逵,防御+18%",觉醒至紫色+2 防御+20%,生死之交
41016325,410164100825,41016,3,9,41008,25,0,0,0.2,0.2,-1,"获得李逵,防御+20%",觉醒至橙色 防御+22%,生死之交
41016328,410164100828,41016,3,10,41008,28,0,0,0.22,0.22,-1,"获得李逵,防御+22%",觉醒至橙色+1 防御+24%,生死之交
41016331,410164100831,41016,3,11,41008,31,0,0,0.24,0.24,-1,"获得李逵,防御+24%",觉醒至橙色+2 防御+26%,生死之交
41016334,410164100834,41016,3,12,41008,34,0,0,0.26,0.26,-1,"获得李逵,防御+26%",觉醒至橙色+3 防御+28%,生死之交
41016337,410164100837,41016,3,13,41008,37,0,0,0.28,0.28,-1,"获得李逵,防御+28%",觉醒至红色 防御+30%,生死之交
41016341,410164100841,41016,3,14,41008,41,0,0,0.3,0.3,-1,"获得李逵,防御+30%",-1,生死之交
41016401,410164000001,41016,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41016501,410165000001,41016,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41016601,410166000001,41016,6,1,-1,1,0,0.0001,0,0,蚀魂斩|真·蚀魂斩,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41017101,410174101601,41017,1,1,41016,1,0.05,0,0,0,-1,"获得杨志,气血+5%",觉醒至绿色 气血+6%,同甘共苦
41017104,410174101604,41017,1,2,41016,4,0.06,0,0,0,-1,"获得杨志,气血+6%",觉醒至绿色+1 气血+8%,同甘共苦
41017107,410174101607,41017,1,3,41016,7,0.08,0,0,0,-1,"获得杨志,气血+8%",觉醒至蓝色 气血+10%,同甘共苦
41017110,410174101610,41017,1,4,41016,10,0.1,0,0,0,-1,"获得杨志,气血+10%",觉醒至蓝色+1 气血+12%,同甘共苦
41017113,410174101613,41017,1,5,41016,13,0.12,0,0,0,-1,"获得杨志,气血+12%",觉醒至蓝色+2 气血+14%,同甘共苦
41017116,410174101616,41017,1,6,41016,16,0.14,0,0,0,-1,"获得杨志,气血+14%",觉醒至紫色 气血+16%,同甘共苦
41017119,410174101619,41017,1,7,41016,19,0.16,0,0,0,-1,"获得杨志,气血+16%",觉醒至紫色+1 气血+18%,同甘共苦
41017122,410174101622,41017,1,8,41016,22,0.18,0,0,0,-1,"获得杨志,气血+18%",觉醒至紫色+2 气血+20%,同甘共苦
41017125,410174101625,41017,1,9,41016,25,0.2,0,0,0,-1,"获得杨志,气血+20%",觉醒至橙色 气血+22%,同甘共苦
41017128,410174101628,41017,1,10,41016,28,0.22,0,0,0,-1,"获得杨志,气血+22%",觉醒至橙色+1 气血+24%,同甘共苦
41017131,410174101631,41017,1,11,41016,31,0.24,0,0,0,-1,"获得杨志,气血+24%",觉醒至橙色+2 气血+26%,同甘共苦
41017134,410174101634,41017,1,12,41016,34,0.26,0,0,0,-1,"获得杨志,气血+26%",觉醒至橙色+3 气血+28%,同甘共苦
41017137,410174101637,41017,1,13,41016,37,0.28,0,0,0,-1,"获得杨志,气血+28%",觉醒至红色 气血+30%,同甘共苦
41017141,410174101641,41017,1,14,41016,41,0.3,0,0,0,-1,"获得杨志,气血+30%",-1,同甘共苦
41017201,410174100501,41017,2,1,41005,1,0,0.05,0,0,-1,"获得呼延灼,攻击+5%",觉醒至绿色 攻击+6%,亦敌亦友
41017204,410174100504,41017,2,2,41005,4,0,0.06,0,0,-1,"获得呼延灼,攻击+6%",觉醒至绿色+1 攻击+8%,亦敌亦友
41017207,410174100507,41017,2,3,41005,7,0,0.08,0,0,-1,"获得呼延灼,攻击+8%",觉醒至蓝色 攻击+10%,亦敌亦友
41017210,410174100510,41017,2,4,41005,10,0,0.1,0,0,-1,"获得呼延灼,攻击+10%",觉醒至蓝色+1 攻击+12%,亦敌亦友
41017213,410174100513,41017,2,5,41005,13,0,0.12,0,0,-1,"获得呼延灼,攻击+12%",觉醒至蓝色+2 攻击+14%,亦敌亦友
41017216,410174100516,41017,2,6,41005,16,0,0.14,0,0,-1,"获得呼延灼,攻击+14%",觉醒至紫色 攻击+16%,亦敌亦友
41017219,410174100519,41017,2,7,41005,19,0,0.16,0,0,-1,"获得呼延灼,攻击+16%",觉醒至紫色+1 攻击+18%,亦敌亦友
41017222,410174100522,41017,2,8,41005,22,0,0.18,0,0,-1,"获得呼延灼,攻击+18%",觉醒至紫色+2 攻击+20%,亦敌亦友
41017225,410174100525,41017,2,9,41005,25,0,0.2,0,0,-1,"获得呼延灼,攻击+20%",觉醒至橙色 攻击+22%,亦敌亦友
41017228,410174100528,41017,2,10,41005,28,0,0.22,0,0,-1,"获得呼延灼,攻击+22%",觉醒至橙色+1 攻击+24%,亦敌亦友
41017231,410174100531,41017,2,11,41005,31,0,0.24,0,0,-1,"获得呼延灼,攻击+24%",觉醒至橙色+2 攻击+26%,亦敌亦友
41017234,410174100534,41017,2,12,41005,34,0,0.26,0,0,-1,"获得呼延灼,攻击+26%",觉醒至橙色+3 攻击+28%,亦敌亦友
41017237,410174100537,41017,2,13,41005,37,0,0.28,0,0,-1,"获得呼延灼,攻击+28%",觉醒至红色 攻击+30%,亦敌亦友
41017241,410174100541,41017,2,14,41005,41,0,0.3,0,0,-1,"获得呼延灼,攻击+30%",-1,亦敌亦友
41017301,410174104301,41017,3,1,41043,1,0,0,0.05,0.04,-1,"获得血怒林冲,防御+5%",觉醒至绿色 防御+6%,志同道合
41017304,410174104304,41017,3,2,41043,4,0,0,0.06,0.06,-1,"获得血怒林冲,防御+6%",觉醒至绿色+1 防御+8%,志同道合
41017307,410174104307,41017,3,3,41043,7,0,0,0.08,0.08,-1,"获得血怒林冲,防御+8%",觉醒至蓝色 防御+10%,志同道合
41017310,410174104310,41017,3,4,41043,10,0,0,0.1,0.1,-1,"获得血怒林冲,防御+10%",觉醒至蓝色+1 防御+12%,志同道合
41017313,410174104313,41017,3,5,41043,13,0,0,0.12,0.12,-1,"获得血怒林冲,防御+12%",觉醒至蓝色+2 防御+14%,志同道合
41017316,410174104316,41017,3,6,41043,16,0,0,0.14,0.14,-1,"获得血怒林冲,防御+14%",觉醒至紫色 防御+16%,志同道合
41017319,410174104319,41017,3,7,41043,19,0,0,0.16,0.16,-1,"获得血怒林冲,防御+16%",觉醒至紫色+1 防御+18%,志同道合
41017322,410174104322,41017,3,8,41043,22,0,0,0.18,0.18,-1,"获得血怒林冲,防御+18%",觉醒至紫色+2 防御+20%,志同道合
41017325,410174104325,41017,3,9,41043,25,0,0,0.2,0.2,-1,"获得血怒林冲,防御+20%",觉醒至橙色 防御+22%,志同道合
41017328,410174104328,41017,3,10,41043,28,0,0,0.22,0.22,-1,"获得血怒林冲,防御+22%",觉醒至橙色+1 防御+24%,志同道合
41017331,410174104331,41017,3,11,41043,31,0,0,0.24,0.24,-1,"获得血怒林冲,防御+24%",觉醒至橙色+2 防御+26%,志同道合
41017334,410174104334,41017,3,12,41043,34,0,0,0.26,0.26,-1,"获得血怒林冲,防御+26%",觉醒至橙色+3 防御+28%,志同道合
41017337,410174104337,41017,3,13,41043,37,0,0,0.28,0.28,-1,"获得血怒林冲,防御+28%",觉醒至红色 防御+30%,志同道合
41017341,410174104341,41017,3,14,41043,41,0,0,0.3,0.3,-1,"获得血怒林冲,防御+30%",-1,志同道合
41017401,410174000001,41017,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41017501,410175000001,41017,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41017601,410176000001,41017,6,1,-1,1,0,0.0001,0,0,金枪刺|真·金枪刺,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41018101,410180000101,41018,1,1,1,1,0.05,0,0,0,-1,-1,觉醒至绿色 气血+6%,坑爹的名字啊
41018104,410180000104,41018,1,2,1,4,0.06,0,0,0,-1,-1,觉醒至绿色+1 气血+8%,坑爹的名字啊
41018107,410180000107,41018,1,3,1,7,0.08,0,0,0,-1,-1,觉醒至蓝色 气血+10%,坑爹的名字啊
41018110,410180000110,41018,1,4,1,10,0.1,0,0,0,-1,-1,觉醒至蓝色+1 气血+12%,坑爹的名字啊
41018113,410180000113,41018,1,5,1,13,0.12,0,0,0,-1,-1,觉醒至蓝色+2 气血+14%,坑爹的名字啊
41018116,410180000116,41018,1,6,1,16,0.14,0,0,0,-1,-1,觉醒至紫色 气血+16%,坑爹的名字啊
41018119,410180000119,41018,1,7,1,19,0.16,0,0,0,-1,-1,觉醒至紫色+1 气血+18%,坑爹的名字啊
41018122,410180000122,41018,1,8,1,22,0.18,0,0,0,-1,-1,觉醒至紫色+2 气血+20%,坑爹的名字啊
41018125,410180000125,41018,1,9,1,25,0.2,0,0,0,-1,-1,觉醒至橙色 气血+22%,坑爹的名字啊
41018128,410180000128,41018,1,10,1,28,0.22,0,0,0,-1,-1,觉醒至橙色+1 气血+24%,坑爹的名字啊
41018131,410180000131,41018,1,11,1,31,0.24,0,0,0,-1,-1,觉醒至橙色+2 气血+26%,坑爹的名字啊
41018134,410180000134,41018,1,12,1,34,0.26,0,0,0,-1,-1,觉醒至橙色+3 气血+28%,坑爹的名字啊
41018137,410180000137,41018,1,13,1,37,0.28,0,0,0,-1,-1,觉醒至红色 气血+30%,坑爹的名字啊
41018141,410180000141,41018,1,14,1,41,0.3,0,0,0,-1,-1,-1,坑爹的名字啊
41018201,410180000201,41018,2,1,2,1,0,0.05,0,0,-1,-1,觉醒至绿色 攻击+6%,坑爹的名字啊
41018204,410180000204,41018,2,2,2,4,0,0.06,0,0,-1,-1,觉醒至绿色+1 攻击+8%,坑爹的名字啊
41018207,410180000207,41018,2,3,2,7,0,0.08,0,0,-1,-1,觉醒至蓝色 攻击+10%,坑爹的名字啊
41018210,410180000210,41018,2,4,2,10,0,0.1,0,0,-1,-1,觉醒至蓝色+1 攻击+12%,坑爹的名字啊
41018213,410180000213,41018,2,5,2,13,0,0.12,0,0,-1,-1,觉醒至蓝色+2 攻击+14%,坑爹的名字啊
41018216,410180000216,41018,2,6,2,16,0,0.14,0,0,-1,-1,觉醒至紫色 攻击+16%,坑爹的名字啊
41018219,410180000219,41018,2,7,2,19,0,0.16,0,0,-1,-1,觉醒至紫色+1 攻击+18%,坑爹的名字啊
41018222,410180000222,41018,2,8,2,22,0,0.18,0,0,-1,-1,觉醒至紫色+2 攻击+20%,坑爹的名字啊
41018225,410180000225,41018,2,9,2,25,0,0.2,0,0,-1,-1,觉醒至橙色 攻击+22%,坑爹的名字啊
41018228,410180000228,41018,2,10,2,28,0,0.22,0,0,-1,-1,觉醒至橙色+1 攻击+24%,坑爹的名字啊
41018231,410180000231,41018,2,11,2,31,0,0.24,0,0,-1,-1,觉醒至橙色+2 攻击+26%,坑爹的名字啊
41018234,410180000234,41018,2,12,2,34,0,0.26,0,0,-1,-1,觉醒至橙色+3 攻击+28%,坑爹的名字啊
41018237,410180000237,41018,2,13,2,37,0,0.28,0,0,-1,-1,觉醒至红色 攻击+30%,坑爹的名字啊
41018241,410180000241,41018,2,14,2,41,0,0.3,0,0,-1,-1,-1,坑爹的名字啊
41018301,410180000301,41018,3,1,3,1,0,0,0.05,0.04,-1,-1,觉醒至绿色 防御+6%,坑爹的名字啊
41018304,410180000304,41018,3,2,3,4,0,0,0.06,0.06,-1,-1,觉醒至绿色+1 防御+8%,坑爹的名字啊
41018307,410180000307,41018,3,3,3,7,0,0,0.08,0.08,-1,-1,觉醒至蓝色 防御+10%,坑爹的名字啊
41018310,410180000310,41018,3,4,3,10,0,0,0.1,0.1,-1,-1,觉醒至蓝色+1 防御+12%,坑爹的名字啊
41018313,410180000313,41018,3,5,3,13,0,0,0.12,0.12,-1,-1,觉醒至蓝色+2 防御+14%,坑爹的名字啊
41018316,410180000316,41018,3,6,3,16,0,0,0.14,0.14,-1,-1,觉醒至紫色 防御+16%,坑爹的名字啊
41018319,410180000319,41018,3,7,3,19,0,0,0.16,0.16,-1,-1,觉醒至紫色+1 防御+18%,坑爹的名字啊
41018322,410180000322,41018,3,8,3,22,0,0,0.18,0.18,-1,-1,觉醒至紫色+2 防御+20%,坑爹的名字啊
41018325,410180000325,41018,3,9,3,25,0,0,0.2,0.2,-1,-1,觉醒至橙色 防御+22%,坑爹的名字啊
41018328,410180000328,41018,3,10,3,28,0,0,0.22,0.22,-1,-1,觉醒至橙色+1 防御+24%,坑爹的名字啊
41018331,410180000331,41018,3,11,3,31,0,0,0.24,0.24,-1,-1,觉醒至橙色+2 防御+26%,坑爹的名字啊
41018334,410180000334,41018,3,12,3,34,0,0,0.26,0.26,-1,-1,觉醒至橙色+3 防御+28%,坑爹的名字啊
41018337,410180000337,41018,3,13,3,37,0,0,0.28,0.28,-1,-1,觉醒至红色 防御+30%,坑爹的名字啊
41018341,410180000341,41018,3,14,3,41,0,0,0.3,0.3,-1,-1,-1,坑爹的名字啊
41018401,410184000001,41018,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41018501,410185000001,41018,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41018599,410185999999,41018,6,1,-1,-1,0,0.0001,0,0,-1,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41019101,410190000101,41019,1,1,1,1,0.05,0,0,0,-1,-1,觉醒至绿色 气血+6%,坑爹的名字啊
41019104,410190000104,41019,1,2,1,4,0.06,0,0,0,-1,-1,觉醒至绿色+1 气血+8%,坑爹的名字啊
41019107,410190000107,41019,1,3,1,7,0.08,0,0,0,-1,-1,觉醒至蓝色 气血+10%,坑爹的名字啊
41019110,410190000110,41019,1,4,1,10,0.1,0,0,0,-1,-1,觉醒至蓝色+1 气血+12%,坑爹的名字啊
41019113,410190000113,41019,1,5,1,13,0.12,0,0,0,-1,-1,觉醒至蓝色+2 气血+14%,坑爹的名字啊
41019116,410190000116,41019,1,6,1,16,0.14,0,0,0,-1,-1,觉醒至紫色 气血+16%,坑爹的名字啊
41019119,410190000119,41019,1,7,1,19,0.16,0,0,0,-1,-1,觉醒至紫色+1 气血+18%,坑爹的名字啊
41019122,410190000122,41019,1,8,1,22,0.18,0,0,0,-1,-1,觉醒至紫色+2 气血+20%,坑爹的名字啊
41019125,410190000125,41019,1,9,1,25,0.2,0,0,0,-1,-1,觉醒至橙色 气血+22%,坑爹的名字啊
41019128,410190000128,41019,1,10,1,28,0.22,0,0,0,-1,-1,觉醒至橙色+1 气血+24%,坑爹的名字啊
41019131,410190000131,41019,1,11,1,31,0.24,0,0,0,-1,-1,觉醒至橙色+2 气血+26%,坑爹的名字啊
41019134,410190000134,41019,1,12,1,34,0.26,0,0,0,-1,-1,觉醒至橙色+3 气血+28%,坑爹的名字啊
41019137,410190000137,41019,1,13,1,37,0.28,0,0,0,-1,-1,觉醒至红色 气血+30%,坑爹的名字啊
41019141,410190000141,41019,1,14,1,41,0.3,0,0,0,-1,-1,-1,坑爹的名字啊
41019201,410190000201,41019,2,1,2,1,0,0.05,0,0,-1,-1,觉醒至绿色 攻击+6%,坑爹的名字啊
41019204,410190000204,41019,2,2,2,4,0,0.06,0,0,-1,-1,觉醒至绿色+1 攻击+8%,坑爹的名字啊
41019207,410190000207,41019,2,3,2,7,0,0.08,0,0,-1,-1,觉醒至蓝色 攻击+10%,坑爹的名字啊
41019210,410190000210,41019,2,4,2,10,0,0.1,0,0,-1,-1,觉醒至蓝色+1 攻击+12%,坑爹的名字啊
41019213,410190000213,41019,2,5,2,13,0,0.12,0,0,-1,-1,觉醒至蓝色+2 攻击+14%,坑爹的名字啊
41019216,410190000216,41019,2,6,2,16,0,0.14,0,0,-1,-1,觉醒至紫色 攻击+16%,坑爹的名字啊
41019219,410190000219,41019,2,7,2,19,0,0.16,0,0,-1,-1,觉醒至紫色+1 攻击+18%,坑爹的名字啊
41019222,410190000222,41019,2,8,2,22,0,0.18,0,0,-1,-1,觉醒至紫色+2 攻击+20%,坑爹的名字啊
41019225,410190000225,41019,2,9,2,25,0,0.2,0,0,-1,-1,觉醒至橙色 攻击+22%,坑爹的名字啊
41019228,410190000228,41019,2,10,2,28,0,0.22,0,0,-1,-1,觉醒至橙色+1 攻击+24%,坑爹的名字啊
41019231,410190000231,41019,2,11,2,31,0,0.24,0,0,-1,-1,觉醒至橙色+2 攻击+26%,坑爹的名字啊
41019234,410190000234,41019,2,12,2,34,0,0.26,0,0,-1,-1,觉醒至橙色+3 攻击+28%,坑爹的名字啊
41019237,410190000237,41019,2,13,2,37,0,0.28,0,0,-1,-1,觉醒至红色 攻击+30%,坑爹的名字啊
41019241,410190000241,41019,2,14,2,41,0,0.3,0,0,-1,-1,-1,坑爹的名字啊
41019301,410190000301,41019,3,1,3,1,0,0,0.05,0.04,-1,-1,觉醒至绿色 防御+6%,坑爹的名字啊
41019304,410190000304,41019,3,2,3,4,0,0,0.06,0.06,-1,-1,觉醒至绿色+1 防御+8%,坑爹的名字啊
41019307,410190000307,41019,3,3,3,7,0,0,0.08,0.08,-1,-1,觉醒至蓝色 防御+10%,坑爹的名字啊
41019310,410190000310,41019,3,4,3,10,0,0,0.1,0.1,-1,-1,觉醒至蓝色+1 防御+12%,坑爹的名字啊
41019313,410190000313,41019,3,5,3,13,0,0,0.12,0.12,-1,-1,觉醒至蓝色+2 防御+14%,坑爹的名字啊
41019316,410190000316,41019,3,6,3,16,0,0,0.14,0.14,-1,-1,觉醒至紫色 防御+16%,坑爹的名字啊
41019319,410190000319,41019,3,7,3,19,0,0,0.16,0.16,-1,-1,觉醒至紫色+1 防御+18%,坑爹的名字啊
41019322,410190000322,41019,3,8,3,22,0,0,0.18,0.18,-1,-1,觉醒至紫色+2 防御+20%,坑爹的名字啊
41019325,410190000325,41019,3,9,3,25,0,0,0.2,0.2,-1,-1,觉醒至橙色 防御+22%,坑爹的名字啊
41019328,410190000328,41019,3,10,3,28,0,0,0.22,0.22,-1,-1,觉醒至橙色+1 防御+24%,坑爹的名字啊
41019331,410190000331,41019,3,11,3,31,0,0,0.24,0.24,-1,-1,觉醒至橙色+2 防御+26%,坑爹的名字啊
41019334,410190000334,41019,3,12,3,34,0,0,0.26,0.26,-1,-1,觉醒至橙色+3 防御+28%,坑爹的名字啊
41019337,410190000337,41019,3,13,3,37,0,0,0.28,0.28,-1,-1,觉醒至红色 防御+30%,坑爹的名字啊
41019341,410190000341,41019,3,14,3,41,0,0,0.3,0.3,-1,-1,-1,坑爹的名字啊
41019401,410194000001,41019,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41019501,410195000001,41019,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41019599,410195999999,41019,6,1,-1,-1,0,0.0001,0,0,-1,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41020101,410204100901,41020,1,1,41009,1,0.05,0,0,0,-1,"获得阮小七,气血+5%",觉醒至绿色 气血+6%,阮氏兄弟
41020104,410204100904,41020,1,2,41009,4,0.06,0,0,0,-1,"获得阮小七,气血+6%",觉醒至绿色+1 气血+8%,阮氏兄弟
41020107,410204100907,41020,1,3,41009,7,0.08,0,0,0,-1,"获得阮小七,气血+8%",觉醒至蓝色 气血+10%,阮氏兄弟
41020110,410204100910,41020,1,4,41009,10,0.1,0,0,0,-1,"获得阮小七,气血+10%",觉醒至蓝色+1 气血+12%,阮氏兄弟
41020113,410204100913,41020,1,5,41009,13,0.12,0,0,0,-1,"获得阮小七,气血+12%",觉醒至蓝色+2 气血+14%,阮氏兄弟
41020116,410204100916,41020,1,6,41009,16,0.14,0,0,0,-1,"获得阮小七,气血+14%",觉醒至紫色 气血+16%,阮氏兄弟
41020119,410204100919,41020,1,7,41009,19,0.16,0,0,0,-1,"获得阮小七,气血+16%",觉醒至紫色+1 气血+18%,阮氏兄弟
41020122,410204100922,41020,1,8,41009,22,0.18,0,0,0,-1,"获得阮小七,气血+18%",觉醒至紫色+2 气血+20%,阮氏兄弟
41020125,410204100925,41020,1,9,41009,25,0.2,0,0,0,-1,"获得阮小七,气血+20%",觉醒至橙色 气血+22%,阮氏兄弟
41020128,410204100928,41020,1,10,41009,28,0.22,0,0,0,-1,"获得阮小七,气血+22%",觉醒至橙色+1 气血+24%,阮氏兄弟
41020131,410204100931,41020,1,11,41009,31,0.24,0,0,0,-1,"获得阮小七,气血+24%",觉醒至橙色+2 气血+26%,阮氏兄弟
41020134,410204100934,41020,1,12,41009,34,0.26,0,0,0,-1,"获得阮小七,气血+26%",觉醒至橙色+3 气血+28%,阮氏兄弟
41020137,410204100937,41020,1,13,41009,37,0.28,0,0,0,-1,"获得阮小七,气血+28%",觉醒至红色 气血+30%,阮氏兄弟
41020141,410204100941,41020,1,14,41009,41,0.3,0,0,0,-1,"获得阮小七,气血+30%",-1,阮氏兄弟
41020201,410204103701,41020,2,1,41037,1,0,0.05,0,0,-1,"获得千御杨志,攻击+5%",觉醒至绿色 攻击+6%,亦敌亦友
41020204,410204103704,41020,2,2,41037,4,0,0.06,0,0,-1,"获得千御杨志,攻击+6%",觉醒至绿色+1 攻击+8%,亦敌亦友
41020207,410204103707,41020,2,3,41037,7,0,0.08,0,0,-1,"获得千御杨志,攻击+8%",觉醒至蓝色 攻击+10%,亦敌亦友
41020210,410204103710,41020,2,4,41037,10,0,0.1,0,0,-1,"获得千御杨志,攻击+10%",觉醒至蓝色+1 攻击+12%,亦敌亦友
41020213,410204103713,41020,2,5,41037,13,0,0.12,0,0,-1,"获得千御杨志,攻击+12%",觉醒至蓝色+2 攻击+14%,亦敌亦友
41020216,410204103716,41020,2,6,41037,16,0,0.14,0,0,-1,"获得千御杨志,攻击+14%",觉醒至紫色 攻击+16%,亦敌亦友
41020219,410204103719,41020,2,7,41037,19,0,0.16,0,0,-1,"获得千御杨志,攻击+16%",觉醒至紫色+1 攻击+18%,亦敌亦友
41020222,410204103722,41020,2,8,41037,22,0,0.18,0,0,-1,"获得千御杨志,攻击+18%",觉醒至紫色+2 攻击+20%,亦敌亦友
41020225,410204103725,41020,2,9,41037,25,0,0.2,0,0,-1,"获得千御杨志,攻击+20%",觉醒至橙色 攻击+22%,亦敌亦友
41020228,410204103728,41020,2,10,41037,28,0,0.22,0,0,-1,"获得千御杨志,攻击+22%",觉醒至橙色+1 攻击+24%,亦敌亦友
41020231,410204103731,41020,2,11,41037,31,0,0.24,0,0,-1,"获得千御杨志,攻击+24%",觉醒至橙色+2 攻击+26%,亦敌亦友
